Measurement Input SWC - 2019 - Plot 8 - SWC depth [mm] (row 4:end) at Soil depth [m] (row 3);;;;
SimDay;0.1;0.25;0.5;0.8
1;0.2749;;0.3324;0.2964
2;0.2762;;0.3343;0.2982
3;0.2779;;0.3365;0.2998
4;0.275;;0.3336;0.2974
5;0.2742;;0.3338;0.298
6;0.2755;;0.3353;0.2975
7;0.2762;;0.3361;0.2986
8;0.2785;;0.3369;0.2996
9;0.2779;;0.3366;0.2998
10;0.2778;;0.3357;0.2992
11;0.2776;;0.3361;0.2991
12;0.2759;;0.3341;0.2982
13;0.2765;;0.3327;0.298
14;0.275;;0.3339;0.2977
15;0.2753;;0.3339;0.2975
16;0.2763;;0.3356;0.2987
17;0.2753;;0.3357;0.2989
18;0.2738;;0.3338;0.298
19;0.2711;;0.331;0.2958
20;0.2675;;0.3292;0.2933
21;0.2667;;0.3286;0.2927
22;0.2661;;0.3273;0.2927
23;0.2661;;0.328;0.2936
24;0.2632;;0.3254;0.2916
25;0.2656;;0.3284;0.2934
26;0.2719;;0.3295;0.2941
27;0.2966;;0.3423;0.2999
28;0.3006;;0.3432;0.3006
29;0.3016;;0.3437;0.3016
30;0.3019;;0.3464;0.3026
31;0.2991;;0.3447;0.3018
32;0.2962;;0.3415;0.3003
33;0.2973;;0.3458;0.3028
34;0.3032;0.1756;0.3446;0.305
35;0.2994;0.3093;0.3456;0.3051
36;0.2947;0.3061;0.3444;0.3036
37;0.2914;0.3028;0.3425;0.302
38;0.2851;0.2967;0.3373;0.2991
39;0.2798;0.291;0.3319;0.296
40;0.2746;0.2874;0.3292;0.2935
41;0.2768;0.2908;0.3323;0.2951
42;0.2775;0.29;0.3345;0.2967
43;0.2849;0.2985;0.3433;0.3016
44;0.2868;0.298;0.3435;0.3015
45;0.289;0.298;0.3405;0.3018
46;0.2915;0.3004;0.344;0.3036
47;0.2904;0.2996;0.3431;0.3038
48;0.2882;0.2972;0.3404;0.3013
49;0.282;0.2881;0.3338;0.2962
50;0.2816;0.289;0.3344;0.2976
51;0.2776;0.2851;0.3335;0.2953
52;0.2786;0.2856;0.3347;0.2965
53;0.2775;0.2869;0.3379;0.2979
54;0.2727;0.2827;0.3316;0.2952
55;0.2665;0.2742;0.3259;0.2916
56;0.2689;0.2754;0.3285;0.2908
57;0.2703;0.2765;0.3265;0.2912
58;0.2727;0.2802;0.3301;0.2939
59;0.2708;0.2796;0.3317;0.2954
60;0.2661;0.2769;0.3321;0.2955
61;0.2613;0.2722;0.3275;0.2931
62;0.2783;0.2838;0.3301;0.2936
63;0.3011;0.2968;0.3352;0.2939
64;0.2999;0.2948;0.3322;0.2933
65;0.3014;0.2971;0.3346;0.2953
66;0.3006;0.2972;0.3347;0.2968
67;0.2968;0.2947;0.3336;0.2959
68;0.2912;0.2916;0.3306;0.2944
69;0.2892;0.2905;0.3312;0.294
70;0.284;0.2862;0.3274;0.2924
71;0.2779;0.2802;0.3224;0.2891
72;0.2812;0.2879;0.331;0.2944
73;0.2944;0.2978;0.3409;0.2978
74;0.3105;0.3084;0.3429;0.3006
75;0.3108;0.3068;0.3423;0.3002
76;0.3103;0.3083;0.343;0.3005
77;0.3157;0.3092;0.3458;0.3036
78;0.3152;0.31;0.3455;0.3041
79;0.3099;0.3057;0.3443;0.3027
80;0.3055;0.299;0.3387;0.2987
81;0.3021;0.2953;0.3339;0.2971
82;0.2984;0.2901;0.3332;0.2947
83;0.2972;0.2935;0.3363;0.2972
84;0.2921;0.2894;0.337;0.2978
85;0.2859;0.2862;0.3364;0.2965
86;0.2794;0.2812;0.3335;0.295
87;0.2925;0.2906;0.3362;0.2958
88;0.3237;0.3058;0.342;0.2997
89;0.3224;0.3012;0.3407;0.2994
90;0.3214;0.2995;0.3414;0.3011
91;0.316;0.2939;0.34;0.3007
92;0.3109;0.2895;0.3386;0.2994
93;0.307;0.291;0.3403;0.3019
94;0.3007;0.2872;0.3411;0.3027
95;0.2925;0.2812;0.3376;0.2997
96;0.3007;0.2858;0.338;0.2989
97;0.3258;0.2987;0.3394;0.2997
98;0.3215;0.2924;0.3388;0.2983
99;0.3175;0.2893;0.339;0.2992
100;0.3107;0.2884;0.3386;0.3004
101;0.3003;0.2813;0.3345;0.2991
102;0.2882;0.2718;0.33;0.2949
103;0.2804;0.2698;0.3303;0.2943
104;0.2722;0.2678;0.3307;0.2948
105;0.2602;0.262;0.3266;0.2933
106;0.2477;0.2533;0.3228;0.2899
107;0.2336;0.2482;0.3174;0.2882
108;0.2156;0.2418;0.3118;0.2851
