0.0061;16;0.93;117;79;12;2.71;67;12;4586;0.29;1.55;83;0.145;0.349;0.573;0.46;6.98
0.0061;16;0.93;117;79;12;2.71;67;12;4586;0.29;1.55;83;0.183;0.349;0.573;0.46;6.98
0.0061;16;0.93;117;79;12;2.71;67;12;4586;0.29;1.55;83;0.183;0.349;0.467;0.46;6.98
0.0061;16;0.93;117;79;12;2.71;67;12;4586;0.29;1.55;83;0.183;0.349;0.573;0.46;6.98
0.0068;12;0.93;73;83;16;1.77;42;10;272;0.2;1.73;38;0.102;0.326;0.551;0.49;6.46
0.0054;12;0.93;73;83;16;1.77;42;10;272;0.2;1.73;38;0.102;0.326;0.551;0.49;6.18
0.0068;13;0.93;73;83;16;1.77;42;10;272;0.2;1.73;38;0.102;0.326;0.551;0.49;6.38
0.0068;12;0.83;73;83;16;1.77;42;10;272;0.2;1.73;38;0.102;0.326;0.551;0.49;6.23
0.0068;12;0.93;90;83;16;1.77;42;10;272;0.2;1.73;38;0.102;0.326;0.551;0.49;6.9
0.0068;12;0.93;73;77;16;1.77;42;10;272;0.2;1.73;38;0.102;0.326;0.551;0.49;6.4
0.0068;12;0.93;73;83;12;1.77;42;10;272;0.2;1.73;38;0.102;0.326;0.551;0.49;6.44
0.0068;12;0.93;73;83;16;2.25;42;10;272;0.2;1.73;38;0.102;0.326;0.551;0.49;6.61
0.0068;12;0.93;73;83;16;1.77;66;10;272;0.2;1.73;38;0.102;0.326;0.551;0.49;6.46
0.0068;12;0.93;73;83;16;1.77;42;11;272;0.2;1.73;38;0.102;0.326;0.551;0.49;6.46
0.0068;12;0.93;73;83;16;1.77;42;10;1538;0.2;1.73;38;0.102;0.326;0.551;0.49;6.46
0.0068;12;0.93;73;83;16;1.77;42;10;272;0.23;1.73;38;0.102;0.326;0.551;0.49;6.46
0.0068;12;0.93;73;83;16;1.77;42;10;272;0.2;1.76;38;0.102;0.326;0.551;0.49;6.46
0.0068;12;0.93;73;83;16;1.77;42;10;272;0.2;1.73;52;0.102;0.326;0.551;0.49;6.46
0.0068;12;0.93;73;83;16;1.77;42;10;272;0.2;1.73;38;0.094;0.326;0.551;0.49;6.46
0.0068;12;0.93;73;83;16;1.77;42;10;272;0.2;1.73;38;0.102;0.36;0.551;0.49;6.46
0.0068;12;0.93;73;83;16;1.77;42;10;272;0.2;1.73;38;0.102;0.326;0.553;0.49;6.46
0.0068;12;0.93;73;83;16;1.77;42;10;272;0.2;1.73;38;0.102;0.326;0.551;0.47;6.2
0.005;11;0.95;104;76;15;1.07;41;10;2970;0.27;1.7;42;0.112;0.313;0.469;0.47;6.45
0.0061;11;0.95;104;76;15;1.07;41;10;2970;0.27;1.7;42;0.112;0.313;0.469;0.47;6.82
0.005;13;0.95;104;76;15;1.07;41;10;2970;0.27;1.7;42;0.112;0.313;0.469;0.47;6.28
0.005;11;0.86;104;76;15;1.07;41;10;2970;0.27;1.7;42;0.112;0.313;0.469;0.47;6.13
0.005;11;0.95;100;76;15;1.07;41;10;2970;0.27;1.7;42;0.112;0.313;0.469;0.47;6.35
0.005;11;0.95;104;84;15;1.07;41;10;2970;0.27;1.7;42;0.112;0.313;0.469;0.47;6.49
0.005;11;0.95;104;76;16;1.07;41;10;2970;0.27;1.7;42;0.112;0.313;0.469;0.47;6.45
0.005;11;0.95;104;76;15;1.16;41;10;2970;0.27;1.7;42;0.112;0.313;0.469;0.47;6.49
0.005;11;0.95;104;76;15;1.07;42;10;2970;0.27;1.7;42;0.112;0.313;0.469;0.47;6.45
0.005;11;0.95;104;76;15;1.07;41;10;2970;0.27;1.7;42;0.112;0.313;0.469;0.47;6.45
0.005;11;0.95;104;76;15;1.07;41;10;497;0.27;1.7;42;0.112;0.313;0.469;0.47;6.45
0.005;11;0.95;104;76;15;1.07;41;10;2970;0.24;1.7;42;0.112;0.313;0.469;0.47;6.45
0.005;11;0.95;104;76;15;1.07;41;10;2970;0.27;1.6;42;0.112;0.313;0.469;0.47;6.45
0.005;11;0.95;104;76;15;1.07;41;10;2970;0.27;1.7;81;0.112;0.313;0.469;0.47;6.45
0.005;11;0.95;104;76;15;1.07;41;10;2970;0.27;1.7;42;0.161;0.313;0.469;0.47;6.45
0.005;11;0.95;104;76;15;1.07;41;10;2970;0.27;1.7;42;0.112;0.305;0.469;0.47;6.45
0.005;11;0.95;104;76;15;1.07;41;10;2970;0.27;1.7;42;0.112;0.313;0.459;0.47;6.45
0.005;11;0.95;104;76;15;1.07;41;10;2970;0.27;1.7;42;0.112;0.313;0.469;0.46;6.31
0.0069;15;0.89;76;83;13;1.28;45;10;1010;0.22;1.69;66;0.137;0.28;0.539;0.47;5.75
0.0062;15;0.89;76;83;13;1.28;45;10;1010;0.22;1.69;66;0.137;0.28;0.539;0.47;5.6
0.0069;15;0.89;76;83;13;1.28;45;10;1010;0.22;1.69;66;0.137;0.28;0.539;0.47;5.75
0.0069;15;0.92;76;83;13;1.28;45;10;1010;0.22;1.69;66;0.137;0.28;0.539;0.47;5.81
0.0069;15;0.89;105;83;13;1.28;45;10;1010;0.22;1.69;66;0.137;0.28;0.539;0.47;6.6
0.0069;15;0.89;76;73;13;1.28;45;10;1010;0.22;1.69;66;0.137;0.28;0.539;0.47;5.7
0.0069;15;0.89;76;83;17;1.28;45;10;1010;0.22;1.69;66;0.137;0.28;0.539;0.47;5.77
0.0069;15;0.89;76;83;13;1.94;45;10;1010;0.22;1.69;66;0.137;0.28;0.539;0.47;6
0.0069;15;0.89;76;83;13;1.28;63;10;1010;0.22;1.69;66;0.137;0.28;0.539;0.47;5.75
0.0069;15;0.89;76;83;13;1.28;45;9;1010;0.22;1.69;66;0.137;0.28;0.539;0.47;5.75
0.0069;15;0.89;76;83;13;1.28;45;10;4178;0.22;1.69;66;0.137;0.28;0.539;0.47;5.75
0.0069;15;0.89;76;83;13;1.28;45;10;1010;0.22;1.69;66;0.137;0.28;0.539;0.47;5.75
0.0069;15;0.89;76;83;13;1.28;45;10;1010;0.22;1.64;66;0.137;0.28;0.539;0.47;5.75
0.0069;15;0.89;76;83;13;1.28;45;10;1010;0.22;1.69;46;0.137;0.28;0.539;0.47;5.75
0.0069;15;0.89;76;83;13;1.28;45;10;1010;0.22;1.69;66;0.093;0.28;0.539;0.47;5.75
0.0069;15;0.89;76;83;13;1.28;45;10;1010;0.22;1.69;66;0.137;0.279;0.539;0.47;5.75
0.0069;15;0.89;76;83;13;1.28;45;10;1010;0.22;1.69;66;0.137;0.28;0.545;0.47;5.75
0.0069;15;0.89;76;83;13;1.28;45;10;1010;0.22;1.69;66;0.137;0.28;0.539;0.45;5.5
0.0063;11;0.92;100;72;17;1.52;55;10;422;0.23;1.57;73;0.176;0.273;0.547;0.48;7.06
0.0064;11;0.92;100;72;17;1.52;55;10;422;0.23;1.57;73;0.176;0.273;0.547;0.48;7.06
0.0063;13;0.92;100;72;17;1.52;55;10;422;0.23;1.57;73;0.176;0.273;0.547;0.48;6.89
0.0063;11;0.81;100;72;17;1.52;55;10;422;0.23;1.57;73;0.176;0.273;0.547;0.48;6.58
