Measurement Input SWC - 2019 - Plot 10 - SWC depth [mm] (row 4:end) at Soil depth [m] (row 3);;;;
SimDay;0.1;0.25;0.5;0.8
1;0.2759;0.2891;0.2723;0.2513
2;0.2779;0.285;0.2745;0.2525
3;0.2793;0.2829;0.2765;0.2542
4;0.2774;0.2723;0.2736;0.2522
5;0.2773;0.2533;0.2722;0.2517
6;0.2776;0.2522;0.2721;0.252
7;0.2782;0.2504;0.2729;0.2528
8;0.2805;0.2485;0.2741;0.2539
9;0.2789;0.2482;0.2719;0.2531
10;0.2785;0.2469;0.27;0.2529
11;0.2782;0.2485;0.2633;0.2526
12;0.2768;0.2454;0.2567;0.2515
13;0.2763;0.2445;0.2535;0.2508
14;0.2756;0.2447;0.2501;0.2504
15;0.2744;0.2446;0.2473;0.2499
16;0.2749;0.2468;0.2473;0.2503
17;0.2751;0.2486;0.2474;0.2509
18;0.2732;0.2479;0.2459;0.2498
19;0.2711;0.2466;0.243;0.2483
20;0.2688;0.2453;0.2411;0.247
21;0.268;0.2449;0.2395;0.2464
22;0.2675;0.2457;0.2396;0.2459
23;0.2672;0.2466;0.2388;0.2463
24;0.2639;0.2453;0.2364;0.2451
25;0.2653;0.2479;0.2367;0.2449
26;0.28;0.256;0.2466;0.2657
27;0.288;0.2653;0.2545;0.2782
28;0.2865;0.2691;0.2561;0.2761
29;0.2859;0.2704;0.2571;0.276
30;0.2866;0.2733;0.2584;0.2762
31;0.2846;0.2704;0.2579;0.2748
32;0.2821;0.2676;0.2554;0.2718
33;0.2831;0.272;0.2589;0.274
34;0.2895;0.2721;0.2602;0.2752
35;0.2886;0.2729;0.2616;0.2755
36;0.2831;0.2705;0.2593;0.2736
37;0.2793;0.2676;0.258;0.2712
38;0.2751;0.2628;0.2545;0.2686
39;0.2711;0.2592;0.2489;0.2649
40;0.2665;0.2555;0.2453;0.262
41;0.2687;0.256;0.2476;0.2634
42;0.2683;0.2556;0.2492;0.2635
43;0.2736;0.2611;0.2544;0.2675
44;0.2752;0.2608;0.2547;0.2662
45;0.2746;0.2614;0.2542;0.2659
46;0.2766;0.2623;0.2562;0.2672
47;0.276;0.2632;0.2566;0.2667
48;0.2738;0.2624;0.2542;0.265
49;0.2674;0.2579;0.2488;0.2613
50;0.2673;0.2552;0.2488;0.2608
51;0.2649;0.2532;0.2474;0.2602
52;0.2642;0.2557;0.2471;0.2601
53;0.2635;0.2573;0.2477;0.2604
54;0.2606;0.2543;0.2446;0.2579
55;0.2568;0.2504;0.2406;0.2544
56;0.2573;0.247;0.2391;0.2534
57;0.2574;0.2448;0.2383;0.2535
58;0.2576;0.2454;0.2411;0.255
59;0.2573;0.246;0.2427;0.2559
60;0.2546;0.2455;0.2426;0.2553
61;0.2485;0.242;0.2404;0.2528
62;0.2648;0.2496;0.2494;0.2704
63;0.2782;0.2544;0.2518;0.2832
64;0.2747;0.2517;0.2494;0.2797
65;0.2762;0.2511;0.2497;0.2796
66;0.2748;0.25;0.2498;0.28
67;0.2728;0.2506;0.2498;0.2791
68;0.2673;0.2473;0.2455;0.276
69;0.2651;0.2473;0.2462;0.2755
70;0.2609;0.2447;0.2438;0.2732
71;0.2549;0.2391;0.2404;0.2702
72;0.2561;0.2443;0.2453;0.2733
73;0.2728;0.2534;0.2549;0.2816
74;0.2855;0.2591;0.2574;0.2859
75;0.2823;0.2598;0.2572;0.2842
76;0.2843;0.26;0.2554;0.2846
77;0.2861;0.2625;0.2592;0.2865
78;0.2839;0.2632;0.2593;0.2863
79;0.2796;0.2603;0.2574;0.284
80;0.276;0.2566;0.2541;0.28
81;0.2735;0.2532;0.2506;0.2779
82;0.2692;0.2504;0.2481;0.2755
83;0.2689;0.2517;0.2507;0.2774
84;0.263;0.2495;0.2504;0.2765
85;0.2562;0.2473;0.2475;0.2752
86;0.2482;0.2405;0.2434;0.272
87;0.262;0.2464;0.2503;0.277
88;0.2815;0.2519;0.2548;0.2816
89;0.2761;0.2506;0.2526;0.2805
90;0.2735;0.2492;0.2523;0.2802
91;0.2685;0.2463;0.2498;0.2775
92;0.2637;0.2424;0.2478;0.2762
93;0.2614;0.2433;0.2487;0.2775
94;0.2549;0.2416;0.2484;0.2766
95;0.2474;0.2376;0.2447;0.2749
96;0.2582;0.2419;0.2466;0.275
97;0.2659;0.2423;0.2472;0.276
98;0.2596;0.239;0.2449;0.2744
99;0.2552;0.2367;0.2437;0.2734
100;0.2507;0.2356;0.2433;0.2739
101;0.2408;0.2316;0.2397;0.2714
102;0.2291;0.2246;0.2345;0.2684
103;0.2196;0.2207;0.2335;0.2678
104;0.2114;0.2174;0.2314;0.2672
105;0.1993;0.2124;0.2273;0.2647
106;0.1841;0.2051;0.2222;0.2607
107;0.166;0.1972;0.2173;0.2567
108;0.1443;0.1874;0.2103;0.252
