Measurement Input SWC - 2019 - Plot 22 - SWC depth [mm] (row 4:end) at Soil depth [m] (row 3);;;;
SimDay;0.1;0.25;0.5;0.8
1;0.278;0.311;0.2839;0.3575
2;0.2788;0.3133;0.2859;0.3591
3;0.2791;0.3137;0.287;0.3601
4;0.2779;0.3117;0.2837;0.3576
5;0.2772;0.3112;0.2833;0.3573
6;0.2772;0.3122;0.2836;0.3577
7;0.2778;0.3125;0.283;0.3579
8;0.2777;0.3133;0.2838;0.3584
9;0.277;0.3112;0.2825;0.3579
10;0.2764;0.3117;0.2824;0.3573
11;0.2757;0.3108;0.2815;0.3571
12;0.2751;0.3096;0.2799;0.3559
13;0.2741;0.3105;0.2802;0.3557
14;0.2731;0.3093;0.2789;0.3548
15;0.2727;0.3077;0.2773;0.3539
16;0.2735;0.3093;0.2786;0.3556
17;0.2728;0.3105;0.2798;0.3556
18;0.2718;0.3082;0.2767;0.3541
19;0.2681;0.3031;0.272;0.3503
20;0.2635;0.2988;0.2669;0.3444
21;0.262;0.2969;0.2645;0.3435
22;0.2611;0.2964;0.2638;0.3429
23;0.2593;0.2939;0.2623;0.3417
24;0.256;0.2916;0.2597;0.3389
25;0.2711;0.3004;0.2954;0.3544
26;0.2832;0.3083;0.2719;0.3529
27;0.2843;0.3101;0.271;0.3496
28;0.2828;0.31;0.2694;0.3479
29;0.2816;0.3103;0.2687;0.3475
30;0.2807;0.3109;0.2699;0.348
31;0.2787;0.3082;0.2679;0.3469
32;0.2753;0.3053;0.2648;0.3436
33;0.2753;0.3066;0.2672;0.3458
34;0.2765;0.307;0.2674;0.3476
35;0.2761;0.3074;0.2688;0.35
36;0.2731;0.3053;0.2668;0.3665
37;0.2701;0.3031;0.2646;0.3468
38;0.2664;0.2991;0.2615;0.3414
39;0.2614;0.2937;0.257;0.3367
40;0.2588;0.2899;0.2551;0.3334
41;0.2603;0.2918;0.2555;0.3361
42;0.2603;0.2936;0.2573;0.3413
43;0.2638;0.2974;0.2612;0.3435
44;0.2662;0.2991;0.2612;0.3471
45;0.2669;0.2976;0.2599;0.3427
46;0.267;0.2994;0.2612;0.3432
47;0.2656;0.2982;0.2607;0.3429
48;0.2631;0.2967;0.2588;0.3421
49;0.2582;0.2908;0.2553;0.3376
50;0.2571;0.29;0.2545;0.3379
51;0.2531;0.2873;0.2528;0.3362
52;0.2517;0.2874;0.2544;0.3369
53;0.2501;0.2867;0.2543;0.3387
54;0.2452;0.283;0.2505;0.3357
55;0.2395;0.2778;0.2454;0.3314
56;0.2421;0.2785;0.246;0.3315
57;0.2419;0.2791;0.2443;0.3318
58;0.241;0.2795;0.2447;0.3332
59;0.2385;0.2779;0.2431;0.3348
60;0.2339;0.2756;0.2404;0.3358
61;0.2286;0.2705;0.2353;0.3335
62;0.2241;0.2669;0.2313;0.3287
63;0.2485;0.2799;0.2983;0.3388
64;0.2726;0.2951;0.2585;0.3385
65;0.2741;0.2994;0.2548;0.341
66;0.2716;0.2975;0.2539;0.3386
67;0.2687;0.2954;0.2525;0.3372
68;0.265;0.2895;0.2491;0.3347
69;0.2634;0.2886;0.2486;0.3343
70;0.2589;0.2855;0.2461;0.3387
71;0.2525;0.2803;0.2427;0.33
72;0.2527;0.283;0.2464;0.3338
73;0.2564;0.2882;0.2819;0.3433
74;0.2751;0.2943;0.3454;0.3591
75;0.2757;0.292;0.2985;0.3445
76;0.2796;0.2928;0.2953;0.3435
77;0.2793;0.2954;0.2959;0.343
78;0.2774;0.2925;0.2942;0.3424
79;0.2742;0.2895;0.2925;0.3411
80;0.2707;0.2854;0.289;0.3397
81;0.2675;0.2838;0.2861;0.3369
82;0.2635;0.282;0.2838;0.3347
83;0.2589;0.2813;0.2847;0.3372
84;0.2528;0.2786;0.2822;0.3365
85;0.2474;0.2751;0.2792;0.3355
86;0.2395;0.2697;0.2734;0.332
87;0.2422;0.2757;0.2865;0.3364
88;0.2674;0.2909;0.3392;0.35
89;0.267;0.2804;0.3256;0.3391
90;0.2647;0.279;0.3229;0.3395
91;0.261;0.275;0.3198;0.3381
92;0.2566;0.2696;0.3168;0.3371
93;0.2532;0.2662;0.3146;0.3386
94;0.2469;0.2639;0.3132;0.3381
95;0.2388;0.2587;0.307;0.3357
96;0.2404;0.2578;0.312;0.3387
97;0.2635;0.2596;0.339;0.3497
98;0.2617;0.2506;0.2906;0.3391
99;0.26;0.2514;0.2833;0.3386
100;0.2555;0.2487;0.2777;0.339
101;0.2499;0.2438;0.2662;0.3371
102;0.2397;0.2367;0.2486;0.3334
103;0.2304;0.2311;0.2361;0.3324
104;0.2213;0.2283;0.2206;0.3324
105;0.2102;0.2228;0.1941;0.3298
106;0.2003;0.2157;0.1646;0.3268
107;0.1889;0.2081;0.1438;0.3224
108;0.1743;0.1973;0.1263;0.3177
