Measurement Input SWC - 2019 - Plot 16 - SWC depth [mm] (row 4:end) at Soil depth [m] (row 3);;;;
SimDay;0.1;0.25;0.5;0.8
1;0.2032;0.2564;0.3024;0.297
2;0.2041;0.2571;0.3046;0.2979
3;0.2049;0.2574;0.3058;0.2999
4;0.2035;0.255;0.3035;0.2979
5;0.2041;0.256;0.3049;0.2979
6;0.2042;0.2572;0.3061;0.2987
7;0.2037;0.2579;0.3069;0.2994
8;0.2043;0.2589;0.3077;0.3007
9;0.2036;0.2586;0.3078;0.3004
10;0.2043;0.2602;0.3101;0.301
11;0.2045;0.2621;0.3117;0.302
12;0.2052;0.2635;0.3126;0.3029
13;0.2046;0.2642;0.3122;0.3031
14;0.204;0.2634;0.3121;0.3023
15;0.2022;0.2614;0.3119;0.3018
16;0.2019;0.2637;0.3135;0.3033
17;0.2047;0.2682;0.3188;0.3062
18;0.2041;0.2686;0.3188;0.3065
19;0.1999;0.2627;0.3147;0.3027
20;0.1968;0.2596;0.3117;0.301
21;0.1957;0.2603;0.3128;0.3007
22;0.1951;0.2603;0.3134;0.3016
23;0.1922;0.2568;0.3115;0.3005
24;0.1896;0.2554;0.3099;0.2986
25;0.2184;0.2664;0.3158;0.3035
26;0.288;0.287;0.3268;0.313
27;0.2701;0.2887;0.3289;0.3171
28;0.2595;0.2866;0.326;0.3158
29;0.2547;0.2891;0.327;0.3175
30;0.252;0.2909;0.3287;0.3196
31;0.2497;0.2902;0.3291;0.3195
32;0.2455;0.2855;0.3241;0.316
33;0.2437;0.287;0.3267;0.3192
34;0.2424;0.289;0.3282;0.3206
35;0.2403;0.2884;0.33;0.3206
36;0.2332;0.2812;0.323;0.3156
37;0.2241;0.2704;0.3146;0.3099
38;0.2157;0.2637;0.3094;0.3052
39;0.2072;0.2559;0.3033;0.3009
40;0.2027;0.2529;0.2998;0.2998
41;0.2041;0.2543;0.3017;0.3004
42;0.2014;0.2542;0.304;0.3011
43;0.2044;0.2588;0.3113;0.305
44;0.2106;0.2605;0.3109;0.3055
45;0.2081;0.258;0.3087;0.3036
46;0.2064;0.2592;0.3104;0.3041
47;0.2022;0.2578;0.3103;0.3041
48;0.1976;0.2555;0.309;0.303
49;0.1876;0.2501;0.3048;0.299
50;0.1811;0.2481;0.3048;0.2988
51;0.172;0.2437;0.3023;0.2979
52;0.1657;0.2425;0.3023;0.2979
53;0.1614;0.242;0.304;0.2988
54;0.1537;0.2368;0.2997;0.2964
55;0.1462;0.2305;0.2951;0.2934
56;0.1482;0.231;0.2957;0.2946
57;0.1509;0.229;0.2949;0.2928
58;0.147;0.2296;0.2975;0.2946
59;0.1412;0.2305;0.2993;0.2972
60;0.1334;0.2302;0.3006;0.2978
61;0.1238;0.224;0.2953;0.2949
62;0.1677;0.2387;0.2983;0.2957
63;0.2649;0.2733;0.3065;0.3009
64;0.2501;0.2651;0.3022;0.2989
65;0.2422;0.2622;0.3026;0.3002
66;0.2328;0.2574;0.3007;0.2994
67;0.2205;0.2508;0.2976;0.2978
68;0.2039;0.2443;0.2937;0.2953
69;0.1958;0.2414;0.293;0.295
70;0.1825;0.2373;0.2886;0.2915
71;0.1648;0.2286;0.2848;0.2884
72;0.1542;0.231;0.2904;0.293
73;0.1865;0.2421;0.2974;0.2984
74;0.2526;0.2601;0.305;0.3029
75;0.2401;0.2567;0.302;0.3029
76;0.2394;0.2572;0.3016;0.3033
77;0.2362;0.2619;0.3016;0.3026
78;0.2242;0.2584;0.3004;0.3014
79;0.211;0.2526;0.2988;0.2999
80;0.2054;0.2478;0.2946;0.2968
81;0.2002;0.2434;0.2918;0.2935
82;0.1889;0.24;0.2905;0.2929
83;0.1766;0.2383;0.293;0.2952
84;0.1582;0.2312;0.2915;0.2942
85;0.1428;0.2221;0.2903;0.2936
86;0.128;0.2091;0.2874;0.291
87;0.1599;0.2146;0.2903;0.2936
88;0.2447;0.2548;0.2992;0.3018
89;0.2259;0.2489;0.2933;0.2988
90;0.2081;0.2455;0.2921;0.2981
91;0.1887;0.2407;0.2882;0.2965
92;0.1735;0.2347;0.2865;0.2956
93;0.1591;0.2301;0.2869;0.2954
94;0.1446;0.2202;0.2861;0.295
95;0.132;0.2074;0.2835;0.2929
96;0.1576;0.2114;0.2853;0.2937
97;0.2174;0.2387;0.2912;0.2982
98;0.1898;0.2294;0.2855;0.2955
99;0.1655;0.222;0.284;0.2945
100;0.1466;0.21;0.282;0.2936
101;0.1254;0.19;0.2791;0.2906
102;0.1062;0.1684;0.2747;0.2866
103;0.0904;0.153;0.2734;0.2856
104;0.0751;0.1423;0.2716;0.285
105;0.0579;0.1295;0.2684;0.2826
106;0.0424;0.1151;0.2626;0.2783
107;0.0285;0.1013;0.2601;0.2744
108;0.015;0.0865;0.2558;0.2698
