Measurement Input SWC - 2019 - Plot 20 - SWC depth [mm] (row 4:end) at Soil depth [m] (row 3);;;;
SimDay;0.1;0.25;0.5;0.8
1;0.2477;0.3084;0.3628;0.3356
2;0.249;0.3122;0.3661;0.337
3;0.2526;0.3145;0.3675;0.3376
4;0.2484;0.3124;0.3656;0.3361
5;0.2486;0.3134;0.3677;0.3365
6;0.2491;0.3138;0.3699;0.3381
7;0.2507;0.3151;0.3707;0.3394
8;0.2514;0.3148;0.3723;0.3406
9;0.2503;0.3147;0.3719;0.3405
10;0.249;0.3135;0.3712;0.3403
11;0.2492;0.3126;0.3714;0.3404
12;0.248;0.3116;0.3717;0.3396
13;0.2466;0.3105;0.3707;0.34
14;0.2463;0.3094;0.3708;0.3403
15;0.2455;0.309;0.3718;0.3414
16;0.2466;0.309;0.3729;0.3427
17;0.2456;0.3087;0.3719;0.3433
18;0.2443;0.3074;0.3709;0.3433
19;0.2418;0.3042;0.3688;0.3412
20;0.2388;0.3023;0.3668;0.3399
21;0.2371;0.3009;0.3663;0.3403
22;0.2367;0.3007;0.3655;0.3403
23;0.2362;0.3007;0.3665;0.3414
24;0.2337;0.2972;0.3642;0.3408
25;0.2474;0.3029;0.3657;0.3459
26;0.2788;0.3069;0.3637;0.3425
27;0.2802;0.3072;0.3637;0.3417
28;0.278;0.3069;0.3632;0.3406
29;0.2756;0.3062;0.3618;0.3394
30;0.2741;0.3067;0.3618;0.3403
31;0.2689;0.3048;0.3591;0.3393
32;0.261;0.2998;0.3545;0.3379
33;0.263;0.3042;0.359;0.3395
34;0.2621;0.3029;0.3588;0.3393
35;0.2608;0.3021;0.3595;0.3398
36;0.2564;0.3006;0.3577;0.3386
37;0.2523;0.2971;0.356;0.3373
38;0.2464;0.2941;0.3514;0.3339
39;0.2381;0.2873;0.3474;0.3313
40;0.2313;0.2843;0.3483;0.3312
41;0.2352;0.2877;0.3503;0.334
42;0.2363;0.2871;0.351;0.3349
43;0.2406;0.2927;0.3582;0.3417
44;0.2446;0.2928;0.3578;0.342
45;0.2426;0.2909;0.3541;0.34
46;0.244;0.2926;0.3566;0.3427
47;0.2419;0.2923;0.3558;0.3427
48;0.2386;0.2904;0.3543;0.3417
49;0.2287;0.2827;0.3484;0.3385
50;0.2271;0.2837;0.3492;0.3379
51;0.2226;0.2804;0.3483;0.3369
52;0.2226;0.2802;0.3502;0.3397
53;0.2207;0.2802;0.3515;0.3417
54;0.2141;0.2752;0.3473;0.3387
55;0.2055;0.2674;0.3416;0.3324
56;0.2038;0.2673;0.343;0.3337
57;0.204;0.2666;0.34;0.3337
58;0.2039;0.2663;0.3421;0.3368
59;0.2007;0.2684;0.3443;0.3385
60;0.1964;0.2654;0.3435;0.3383
61;0.1867;0.2591;0.3384;0.3355
62;0.204;0.2653;0.3401;0.3386
63;0.2666;0.2847;0.3432;0.3372
64;0.2634;0.2814;0.3356;0.3276
65;0.2617;0.2861;0.337;0.3285
66;0.2578;0.2856;0.3345;0.3288
67;0.2506;0.282;0.3321;0.328
68;0.2391;0.2763;0.3283;0.3251
69;0.2328;0.2737;0.3305;0.325
70;0.226;0.2696;0.3262;0.3231
71;0.2157;0.2634;0.3224;0.3208
72;0.2185;0.2683;0.3328;0.3263
73;0.2299;0.2734;0.3383;0.3361
74;0.2672;0.2886;0.3362;0.3465
75;0.2689;0.2885;0.3335;0.332
76;0.2684;0.2912;0.3331;0.3285
77;0.2709;0.2932;0.3338;0.3316
78;0.2657;0.2921;0.3346;0.3308
79;0.2559;0.2884;0.3313;0.3292
80;0.2485;0.2835;0.3297;0.3256
81;0.2437;0.2787;0.3268;0.3228
82;0.238;0.2757;0.3259;0.3214
83;0.2361;0.2785;0.3292;0.3256
84;0.2286;0.2748;0.3282;0.3261
85;0.2192;0.2698;0.3263;0.3235
86;0.2096;0.2652;0.3254;0.3205
87;0.2164;0.2666;0.3283;0.3239
88;0.2619;0.2835;0.3313;0.3326
89;0.2599;0.283;0.3246;0.3267
90;0.2532;0.2828;0.3237;0.3271
91;0.243;0.2779;0.3227;0.3253
92;0.2346;0.2747;0.321;0.3238
93;0.2292;0.2751;0.3216;0.3254
94;0.2209;0.2709;0.3222;0.3251
95;0.2105;0.2654;0.3192;0.3217
96;0.2198;0.267;0.3207;0.324
97;0.2573;0.2817;0.3243;0.3308
98;0.2506;0.2795;0.3209;0.3236
99;0.24;0.2781;0.3198;0.3226
100;0.2312;0.2757;0.3187;0.3236
101;0.2156;0.2681;0.3159;0.3208
102;0.1986;0.258;0.3112;0.3165
103;0.1897;0.2553;0.3116;0.3187
104;0.1765;0.25;0.3138;0.3182
105;0.1616;0.2426;0.3113;0.315
106;0.1455;0.2329;0.3057;0.3089
107;0.1263;0.2223;0.3006;0.3031
108;0.1048;0.2106;0.2924;0.2954
