Measurement Input SWC - 2019 - Plot 4 - SWC depth [mm] (row 4:end) at Soil depth [m] (row 3);;;;
SimDay;0.1;0.25;0.5;0.8
1;0.258;0.2782;0.3243;0.2951
2;0.26;0.2794;0.3277;0.2975
3;0.2615;0.2829;0.3311;0.2988
4;0.2587;0.2803;0.3282;0.2962
5;0.258;0.2794;0.3275;0.2962
6;0.2591;0.2808;0.3291;0.2971
7;0.2601;0.282;0.331;0.2977
8;0.261;0.283;0.3302;0.2977
9;0.2605;0.2824;0.3303;0.2971
10;0.2606;0.2829;0.3301;0.2971
11;0.2603;0.2826;0.3293;0.2963
12;0.2586;0.2806;0.3283;0.2953
13;0.2581;0.2799;0.3285;0.2946
14;0.2578;0.2797;0.3282;0.2943
15;0.2583;0.2801;0.3285;0.2951
16;0.2598;0.2813;0.33;0.2959
17;0.2592;0.28;0.33;0.2954
18;0.2576;0.2801;0.3289;0.2943
19;0.2547;0.2767;0.3269;0.2926
20;0.2525;0.2731;0.3248;0.2901
21;0.2497;0.2707;0.3234;0.2894
22;0.2505;0.2713;0.3239;0.2895
23;0.2505;0.2702;0.3238;0.2891
24;0.2449;0.2671;0.3216;0.2872
25;0.2442;0.2693;0.3232;0.2889
26;0.2508;0.2728;0.3249;0.2942
27;0.2683;0.2865;0.3319;0.297
28;0.2638;0.2905;0.3326;0.2976
29;0.2547;0.2924;0.3329;0.2978
30;0.2475;0.2944;0.3337;0.2991
31;0.2353;0.2941;0.3315;0.2978
32;0.2253;0.2916;0.329;0.2958
33;0.2205;0.2958;0.3333;0.2992
34;0.2087;0.2948;0.3323;0.2987
35;0.1996;0.2936;0.332;0.2987
36;0.1779;0.2907;0.3308;0.2974
37;0.1712;0.2879;0.328;0.2955
38;0.17;0.2826;0.3241;0.2927
39;0.1649;0.2769;0.3197;0.289
40;0.1561;0.271;0.3178;0.286
41;0.1497;0.2731;0.3215;0.2883
42;0.1483;0.2758;0.3217;0.2902
43;0.1579;0.2808;0.3302;0.2971
44;0.1629;0.2818;0.33;0.2968
45;0.1656;0.2822;0.3247;0.2974
46;0.1704;0.2858;0.3278;0.2988
47;0.171;0.2859;0.3278;0.2982
48;0.1692;0.283;0.3251;0.2963
49;0.1616;0.2739;0.3176;0.2912
50;0.1611;0.2748;0.32;0.2921
51;0.1607;0.2719;0.318;0.2914
52;0.1592;0.2716;0.3194;0.2921
53;0.1611;0.2724;0.3222;0.294
54;0.1549;0.2675;0.3189;0.291
55;0.1471;0.2611;0.3123;0.2862
56;0.1459;0.2615;0.3129;0.2856
57;0.1501;0.2636;0.315;0.2878
58;0.1552;0.2669;0.3189;0.2913
59;0.1555;0.2658;0.3204;0.2925
60;0.1544;0.2636;0.3204;0.293
61;0.1501;0.2591;0.3158;0.2898
62;0.1578;0.2652;0.3174;0.2986
63;0.1725;0.2772;0.3176;0.298
64;0.1659;0.2777;0.314;0.2955
65;0.1571;0.2826;0.2864;0.2977
66;0.143;0.2829;0.3026;0.3003
67;0.1349;0.281;0.298;0.2994
68;0.1273;0.2774;0.2957;0.2974
69;0.1243;0.2761;0.298;0.2975
70;0.1188;0.2712;0.2902;0.2953
71;0.1122;0.2656;0.2834;0.2918
72;0.1181;0.2709;0.2945;0.2995
73;0.1297;0.2803;0.2904;0.3137
74;0.1446;0.2881;0.2691;0.3138
75;0.1524;0.2899;0.2682;0.3128
76;0.1518;0.29;0.2858;0.3129
77;0.1464;0.2972;0.2843;0.3156
78;0.1389;0.296;0.2752;0.316
79;0.1256;0.2935;0.2792;0.3144
80;0.1072;0.2868;0.2793;0.3094
81;0.0985;0.2824;0.286;0.3062
82;0.1157;0.2797;0.2867;0.3047
83;0.1306;0.2832;0.2936;0.3089
84;0.1292;0.2799;0.288;0.3085
85;0.1238;0.2733;0.2838;0.3073
86;0.1166;0.2645;0.2804;0.3041
87;0.1213;0.2705;0.2726;0.3114
88;0.1334;0.2802;0.2739;0.3118
89;0.1305;0.2785;0.2741;0.3096
90;0.1264;0.2771;0.2775;0.3114
91;0.1227;0.2729;0.2744;0.31
92;0.1187;0.2674;0.2735;0.3091
93;0.1195;0.2656;0.2756;0.3118
94;0.1176;0.2599;0.2749;0.3108
95;0.1132;0.2531;0.2708;0.3085
96;0.1168;0.2582;0.2637;0.3128
97;0.1278;0.2702;0.2585;0.3127
98;0.1214;0.2684;0.2573;0.3099
99;0.1072;0.2659;0.2592;0.3118
100;0.1038;0.2617;0.2627;0.3129
101;0.0997;0.2534;0.2605;0.31
102;0.0892;0.2423;0.2559;0.3044
103;0.0849;0.2379;0.2565;0.3045
104;0.0832;0.2327;0.2572;0.3046
105;0.0788;0.2229;0.2555;0.3013
106;0.0723;0.2121;0.2518;0.2963
107;0.0729;0.2012;0.2481;0.2911
108;0.0748;0.1887;0.2442;0.2844
