Measurement Input SWC - 2019 - Plot 24 - SWC depth [mm] (row 4:end) at Soil depth [m] (row 3);;;;
SimDay;0.1;0.25;0.5;0.8
1;0.2887;0.3317;0.3632;0.3204
2;0.2919;0.335;0.3663;0.3209
3;0.2939;0.3375;0.3699;0.3209
4;0.2921;0.3362;0.3695;0.3188
5;0.292;0.3377;0.3711;0.3193
6;0.2947;0.3395;0.3737;0.3208
7;0.2955;0.3421;0.377;0.3202
8;0.2979;0.3431;0.3801;0.3212
9;0.2987;0.3424;0.3803;0.321
10;0.2987;0.343;0.3808;0.3206
11;0.2992;0.3429;0.3821;0.3203
12;0.2992;0.3434;0.3825;0.3199
13;0.2999;0.3418;0.3833;0.3196
14;0.2998;0.3416;0.3824;0.3193
15;0.2998;0.3422;0.3834;0.3195
16;0.3017;0.3437;0.3857;0.3206
17;0.3025;0.3436;0.3843;0.3203
18;0.3026;0.3423;0.3837;0.3196
19;0.3008;0.3402;0.3822;0.3179
20;0.2989;0.3383;0.3805;0.3164
21;0.299;0.3379;0.3801;0.3154
22;0.3;0.3384;0.3802;0.3154
23;0.3001;0.3377;0.3799;0.3148
24;0.2978;0.3348;0.3776;0.3123
25;0.3047;0.3377;0.3785;0.3229
26;0.3041;0.3331;0.3722;0.3207
27;0.3056;0.3337;0.3715;0.3221
28;0.3052;0.3321;0.3702;0.3209
29;0.3048;0.332;0.3729;0.3209
30;0.3047;0.3317;0.3751;0.3219
31;0.3031;0.3294;0.375;0.3204
32;0.3013;0.3252;0.3737;0.3181
33;0.3025;0.3283;0.3745;0.321
34;0.3026;0.3302;0.3781;0.322
35;0.304;0.3316;0.3784;0.3221
36;0.3029;0.3297;0.3784;0.321
37;0.3002;0.3279;0.3763;0.3192
38;0.2973;0.3244;0.371;0.3171
39;0.2922;0.32;0.3664;0.3137
40;0.2905;0.3179;0.3654;0.3109
41;0.2939;0.3199;0.3683;0.3138
42;0.2934;0.3221;0.3685;0.3147
43;0.3005;0.3278;0.3752;0.3208
44;0.3016;0.3274;0.3739;0.3209
45;0.3011;0.329;0.3738;0.3196
46;0.3024;0.3313;0.3756;0.3204
47;0.3012;0.3314;0.3759;0.3206
48;0.299;0.3304;0.375;0.319
49;0.2948;0.3233;0.3708;0.3156
50;0.2952;0.3249;0.3695;0.3159
51;0.2934;0.323;0.3658;0.3144
52;0.2949;0.3239;0.37;0.3163
53;0.2959;0.325;0.371;0.3181
54;0.2904;0.3203;0.3674;0.3144
55;0.285;0.3155;0.3614;0.31
56;0.285;0.3169;0.3629;0.3102
57;0.2882;0.3164;0.3608;0.3095
58;0.2905;0.3192;0.3651;0.3129
59;0.2908;0.3202;0.3643;0.3139
60;0.2865;0.3195;0.3642;0.3132
61;0.2825;0.3142;0.3605;0.3092
62;0.28;0.3111;0.3573;0.3069
63;0.2827;0.3175;0.355;0.3291
64;0.2827;0.3161;0.3446;0.3115
65;0.2813;0.3167;0.3472;0.3085
66;0.2802;0.3148;0.3472;0.3073
67;0.2776;0.3113;0.3471;0.3064
68;0.274;0.3075;0.3455;0.3043
69;0.2715;0.3082;0.3476;0.3057
70;0.2672;0.3045;0.3438;0.3032
71;0.2618;0.3012;0.3378;0.3003
72;0.2674;0.3091;0.3467;0.3078
73;0.265;0.3137;0.3507;0.3198
74;0.2554;0.3146;0.3456;0.3235
75;0.2553;0.3128;0.3409;0.3097
76;0.2576;0.314;0.3432;0.3097
77;0.2622;0.3169;0.3468;0.3111
78;0.2658;0.3146;0.3473;0.3116
79;0.264;0.3118;0.3448;0.3095
80;0.2619;0.3072;0.3393;0.3075
81;0.2602;0.3049;0.3361;0.3049
82;0.2585;0.3036;0.3352;0.3031
83;0.2616;0.3062;0.337;0.3067
84;0.2598;0.3056;0.3363;0.3075
85;0.2595;0.3033;0.3348;0.3059
86;0.2567;0.3008;0.3323;0.3034
87;0.2563;0.2993;0.3314;0.3015
88;0.2537;0.3083;0.3347;0.327
89;0.253;0.311;0.3364;0.3091
90;0.2569;0.3091;0.3358;0.3067
91;0.2559;0.3056;0.3325;0.3047
92;0.2557;0.3028;0.3307;0.3042
93;0.2571;0.3022;0.3313;0.306
94;0.2569;0.3019;0.332;0.3074
95;0.2547;0.2983;0.3288;0.3043
96;0.2515;0.2992;0.3262;0.3124
97;0.2528;0.3083;0.3296;0.3163
98;0.2548;0.3048;0.3255;0.3058
99;0.2598;0.3032;0.3262;0.3054
100;0.2619;0.2999;0.3254;0.3059
101;0.2602;0.2956;0.324;0.305
102;0.2555;0.2907;0.3189;0.3013
103;0.2569;0.2896;0.3183;0.2998
104;0.2551;0.2887;0.3204;0.2994
105;0.2513;0.2843;0.3175;0.2956
106;0.2441;0.2765;0.3106;0.2894
107;0.2373;0.2704;0.3052;0.2821
108;0.2285;0.2636;0.3001;0.2723
