Measurement Input SWC - 2019 - Plot 3 - SWC depth [mm] (row 4:end) at Soil depth [m] (row 3);;;;
SimDay;0.1;0.25;0.5;0.8
1;0.2984;0.3249;0.3163;0.3603
2;0.3014;0.3277;0.3195;0.3611
3;0.3052;0.3317;0.3228;0.3622
4;0.3023;0.3285;0.3201;0.3599
5;0.3027;0.3287;0.3204;0.3597
6;0.3037;0.3303;0.3221;0.3602
7;0.306;0.3319;0.3236;0.3611
8;0.308;0.3343;0.3243;0.3622
9;0.3082;0.3346;0.3245;0.3626
10;0.3087;0.3335;0.3239;0.3621
11;0.3076;0.3335;0.3238;0.3619
12;0.306;0.3316;0.3221;0.3607
13;0.3064;0.3311;0.3224;0.361
14;0.3064;0.3312;0.3227;0.36
15;0.3069;0.3316;0.323;0.3601
16;0.3093;0.3331;0.3243;0.3626
17;0.3081;0.3336;0.3246;0.3621
18;0.3064;0.3315;0.3225;0.361
19;0.3038;0.3287;0.3209;0.3588
20;0.3013;0.326;0.3187;0.3567
21;0.2998;0.3248;0.3177;0.356
22;0.2999;0.3251;0.3183;0.3561
23;0.2996;0.325;0.3191;0.357
24;0.2955;0.3195;0.3161;0.3545
25;0.2976;0.3227;0.3162;0.3564
26;0.3;0.3255;0.3194;0.3567
27;0.3135;0.3369;0.3273;0.3616
28;0.3141;0.3394;0.3281;0.3617
29;0.3145;0.3403;0.3282;0.3632
30;0.3156;0.341;0.3298;0.3642
31;0.3135;0.3396;0.3285;0.3634
32;0.3103;0.3367;0.3255;0.3612
33;0.3154;0.3416;0.3304;0.3658
34;0.3143;0.342;0.3306;0.3646
35;0.3138;0.3408;0.3304;0.3638
36;0.3113;0.3382;0.3286;0.3627
37;0.3088;0.3354;0.3253;0.3606
38;0.3049;0.3315;0.3217;0.358
39;0.2989;0.3243;0.317;0.3538
40;0.2957;0.318;0.3124;0.3519
41;0.2976;0.3225;0.3173;0.3546
42;0.3001;0.3263;0.3183;0.3558
43;0.3085;0.3348;0.3253;0.3619
44;0.3108;0.3345;0.3249;0.3614
45;0.3113;0.3346;0.3257;0.3615
46;0.3153;0.3388;0.3296;0.3649
47;0.3156;0.3398;0.3299;0.3651
48;0.3122;0.3373;0.3284;0.3628
49;0.3039;0.3282;0.3207;0.3576
50;0.3053;0.3308;0.3222;0.3584
51;0.3032;0.3279;0.3205;0.3571
52;0.3053;0.3316;0.3227;0.3595
53;0.3069;0.3328;0.325;0.3612
54;0.3008;0.3267;0.3204;0.3573
55;0.2942;0.3187;0.3151;0.3529
56;0.2964;0.3178;0.3153;0.3523
57;0.2991;0.3206;0.3159;0.3528
58;0.3048;0.3283;0.3221;0.3573
59;0.305;0.33;0.3237;0.3589
60;0.3041;0.3289;0.3232;0.3597
61;0.2965;0.323;0.3197;0.3561
62;0.3038;0.3264;0.3214;0.3564
63;0.3163;0.332;0.3231;0.3568
64;0.313;0.3286;0.3213;0.3543
65;0.3172;0.3336;0.3244;0.3574
66;0.3172;0.3343;0.3244;0.3582
67;0.3145;0.3321;0.3232;0.3579
68;0.3101;0.329;0.3218;0.356
69;0.31;0.3297;0.3222;0.3581
70;0.3046;0.3231;0.3164;0.3539
71;0.2993;0.3164;0.3115;0.3512
72;0.3103;0.3311;0.3226;0.3598
73;0.3203;0.3394;0.3286;0.3643
74;0.3261;0.3423;0.3299;0.3626
75;0.3248;0.3409;0.3281;0.3629
76;0.3256;0.3437;0.3277;0.3623
77;0.3312;0.348;0.3344;0.3674
78;0.3327;0.3497;0.3355;0.3686
79;0.3265;0.3457;0.3322;0.3664
80;0.3212;0.3378;0.3243;0.361
81;0.3189;0.3341;0.3202;0.3582
82;0.3171;0.3332;0.3183;0.358
83;0.3232;0.3406;0.3245;0.3634
84;0.3205;0.3395;0.3235;0.3632
85;0.3158;0.3347;0.3209;0.3612
86;0.3095;0.3289;0.3165;0.3583
87;0.3184;0.3329;0.3166;0.3601
88;0.3269;0.3371;0.3166;0.3607
89;0.3241;0.335;0.3157;0.359
90;0.3255;0.3366;0.3177;0.3608
91;0.3215;0.3331;0.3158;0.3598
92;0.3188;0.3318;0.315;0.3591
93;0.3225;0.3345;0.3164;0.363
94;0.3194;0.3348;0.3179;0.3632
95;0.3141;0.3294;0.3143;0.3617
96;0.3193;0.3304;0.3052;0.3619
97;0.3252;0.3318;0.297;0.36
98;0.3216;0.3277;0.2956;0.3574
99;0.3225;0.3303;0.3009;0.359
100;0.3241;0.3313;0.3028;0.3617
101;0.3175;0.3261;0.2996;0.3598
102;0.307;0.3181;0.2914;0.3546
103;0.3052;0.317;0.2921;0.3562
104;0.3034;0.3181;0.2931;0.3579
105;0.2964;0.3122;0.2875;0.356
106;0.288;0.3047;0.2802;0.3534
107;0.2792;0.2983;0.2725;0.3504
108;0.271;0.2917;0.2658;0.3485
